student_id,snippet_id,question,value,time_sec,log_time_sec
16,6,function,1,145,4.976733742420574
16,6,output,0,30,3.4011973816621555
16,6,syntaxBL,1,5,1.6094379124341003
16,6,scaleSM,5,5,1.6094379124341003
16,6,scaleST,5,4,1.3862943611198906
16,7,function,1,204,5.318119993844216
16,7,output,0,86,4.454347296253507
16,7,syntaxBL,0,5,1.6094379124341003
16,7,scaleSM,4,9,2.1972245773362196
16,7,scaleST,3,6,1.791759469228055
16,8,function,1,183,5.209486152841421
16,8,output,1,98,4.584967478670572
16,8,syntaxBL,1,4,1.3862943611198906
16,8,scaleSM,4,12,2.4849066497880004
16,8,scaleST,5,7,1.9459101490553132
17,1,function,5,106,4.663439094112067
17,1,output,0,7,1.9459101490553132
17,1,syntaxBL,1,8,2.0794415416798357
17,1,scaleSM,2,2,0.6931471805599453
17,1,scaleST,1,4,1.3862943611198906
17,2,function,2,322,5.7745515455444085
17,2,output,1,141,4.948759890378168
17,2,syntaxBL,1,12,2.4849066497880004
17,2,scaleSM,4,13,2.5649493574615367
17,2,scaleST,4,6,1.791759469228055
17,3,function,2,166,5.111987788356544
17,3,output,1,80,4.382026634673881
17,3,syntaxBL,1,12,2.4849066497880004
17,3,scaleSM,5,2,0.6931471805599453
17,3,scaleST,4,4,1.3862943611198906
17,4,function,3,257,5.54907608489522
17,4,output,0,78,4.356708826689592
17,4,syntaxBL,1,9,2.1972245773362196
17,4,scaleSM,4,3,1.0986122886681098
17,4,scaleST,3,3,1.0986122886681098
17,5,function,3,140,4.941642422609304
17,5,output,1,202,5.308267697401205
17,5,syntaxBL,1,46,3.828641396489095
17,5,scaleSM,5,2,0.6931471805599453
17,5,scaleST,4,4,1.3862943611198906
17,6,function,5,153,5.030437921392435
17,6,output,0,265,5.579729825986222
17,6,syntaxBL,1,13,2.5649493574615367
17,6,scaleSM,4,3,1.0986122886681098
17,6,scaleST,2,7,1.9459101490553132
17,7,function,5,110,4.700480365792417
17,7,output,1,52,3.9512437185814275
17,7,syntaxBL,1,34,3.5263605246161616
17,7,scaleSM,3,5,1.6094379124341003
17,7,scaleST,3,3,1.0986122886681098
17,8,function,5,206,5.327876168789581
17,8,output,0,68,4.219507705176107
17,8,syntaxBL,1,5,1.6094379124341003
17,8,scaleSM,3,2,0.6931471805599453
17,8,scaleST,3,3,1.0986122886681098
18,1,function,5,315,5.752572638825633
18,1,output,1,27,3.295836866004329
18,1,syntaxBL,1,10,2.302585092994046
18,1,scaleSM,1,3,1.0986122886681098
18,1,scaleST,2,4,1.3862943611198906
18,2,function,5,191,5.25227342804663
18,2,output,0,26,3.258096538021482
18,2,syntaxBL,1,8,2.0794415416798357
18,2,scaleSM,3,3,1.0986122886681098
18,2,scaleST,1,3,1.0986122886681098
18,3,function,4,226,5.420534999272286
18,3,output,1,390,5.966146739123692
18,3,syntaxBL,1,34,3.5263605246161616
18,3,scaleSM,3,32,3.4657359027997265
18,3,scaleST,3,8,2.0794415416798357
18,4,function,3,179,5.187385805840755
18,4,output,0,31,3.4339872044851463
18,4,syntaxBL,1,18,2.8903717578961645
18,4,scaleSM,2,3,1.0986122886681098
18,4,scaleST,3,3,1.0986122886681098
18,5,function,2,203,5.313205979041787
18,5,output,1,84,4.430816798843313
18,5,syntaxBL,1,89,4.48863636973214
18,5,scaleSM,4,5,1.6094379124341003
18,5,scaleST,4,3,1.0986122886681098
18,6,function,1,105,4.653960350157523
18,6,output,0,240,5.480638923341991
18,6,syntaxBL,1,13,2.5649493574615367
18,6,scaleSM,2,2,0.6931471805599453
18,6,scaleST,4,3,1.0986122886681098
18,7,function,5,126,4.836281906951478
18,7,output,1,287,5.659482215759621
18,7,syntaxBL,1,9,2.1972245773362196
18,7,scaleSM,1,2,0.6931471805599453
18,7,scaleST,2,4,1.3862943611198906
18,8,function,1,258,5.552959584921617
18,8,output,0,83,4.418840607796598
18,8,syntaxBL,1,9,2.1972245773362196
18,8,scaleSM,4,9,2.1972245773362196
18,8,scaleST,4,4,1.3862943611198906
19,1,function,5,95,4.553876891600541
19,1,output,1,37,3.6109179126442243
19,1,syntaxBL,1,9,2.1972245773362196
19,1,scaleSM,2,3,1.0986122886681098
19,1,scaleST,2,4,1.3862943611198906
19,2,function,3,109,4.6913478822291435
19,2,output,1,79,4.3694478524670215
19,2,syntaxBL,1,10,2.302585092994046
19,2,scaleSM,4,7,1.9459101490553132
19,2,scaleST,2,4,1.3862943611198906
19,3,function,4,196,5.278114659230517
19,3,output,1,59,4.07753744390572
19,3,syntaxBL,1,14,2.6390573296152584
19,3,scaleSM,2,5,1.6094379124341003
19,3,scaleST,2,4,1.3862943611198906
19,4,function,5,202,5.308267697401205
19,4,output,1,94,4.543294782270004
19,4,syntaxBL,1,10,2.302585092994046
19,4,scaleSM,2,5,1.6094379124341003
19,4,scaleST,2,5,1.6094379124341003
19,5,function,3,125,4.8283137373023015
19,5,output,1,62,4.127134385045092
19,5,syntaxBL,1,60,4.0943445622221
19,5,scaleSM,4,8,2.0794415416798357
19,5,scaleST,4,14,2.6390573296152584
19,6,function,5,82,4.406719247264253
19,6,output,0,107,4.672828834461906
19,6,syntaxBL,1,6,1.791759469228055
19,6,scaleSM,5,10,2.302585092994046
19,6,scaleST,4,5,1.6094379124341003
19,7,function,5,93,4.532599493153256
19,7,output,1,101,4.61512051684126
19,7,syntaxBL,1,19,2.9444389791664403
19,7,scaleSM,1,6,1.791759469228055
19,7,scaleST,2,6,1.791759469228055
19,8,function,4,368,5.908082938168931
19,8,output,1,158,5.062595033026967
19,8,syntaxBL,1,7,1.9459101490553132
19,8,scaleSM,4,4,1.3862943611198906
19,8,scaleST,5,15,2.70805020110221
20,1,function,4,62,4.127134385045092
20,1,output,0,65,4.174387269895637
20,1,syntaxBL,1,3,1.0986122886681098
20,1,scaleSM,2,2,0.6931471805599453
20,1,scaleST,2,2,0.6931471805599453
20,2,function,4,364,5.8971538676367405
20,2,output,1,63,4.143134726391533
20,2,syntaxBL,0,4,1.3862943611198906
20,2,scaleSM,3,2,0.6931471805599453
20,2,scaleST,3,2,0.6931471805599453
20,3,function,3,732,6.595780513961311
20,3,output,1,68,4.219507705176107
20,3,syntaxBL,1,15,2.70805020110221
20,3,scaleSM,3,2,0.6931471805599453
20,3,scaleST,3,2,0.6931471805599453
20,4,function,3,38,3.6375861597263857
20,4,output,1,403,5.998936561946683
20,4,syntaxBL,1,9,2.1972245773362196
20,4,scaleSM,3,3,1.0986122886681098
20,4,scaleST,3,5,1.6094379124341003
20,5,function,2,340,5.8289456176102075
20,5,output,1,135,4.90527477843843
20,5,syntaxBL,1,31,3.4339872044851463
20,5,scaleSM,5,4,1.3862943611198906
20,5,scaleST,4,3,1.0986122886681098
20,6,function,2,525,6.263398262591624
20,6,output,0,131,4.875197323201151
20,6,syntaxBL,1,8,2.0794415416798357
20,6,scaleSM,3,4,1.3862943611198906
20,6,scaleST,5,8,2.0794415416798357
20,7,function,5,65,4.174387269895637
20,7,output,0,48,3.871201010907891
20,7,syntaxBL,0,4,1.3862943611198906
20,7,scaleSM,3,21,3.044522437723423
20,7,scaleST,2,2,0.6931471805599453
20,8,function,1,97,4.574710978503383
20,8,output,1,326,5.786897381366708
20,8,syntaxBL,1,11,2.3978952727983707
20,8,scaleSM,3,4,1.3862943611198906
20,8,scaleST,3,4,1.3862943611198906
21,1,function,3,23,3.1354942159291497
21,1,output,1,12,2.4849066497880004
21,1,syntaxBL,1,3,1.0986122886681098
21,1,scaleSM,1,2,0.6931471805599453
21,1,scaleST,1,2,0.6931471805599453
21,2,function,4,42,3.7376696182833684
21,2,output,1,42,3.7376696182833684
21,2,syntaxBL,1,7,1.9459101490553132
21,2,scaleSM,2,3,1.0986122886681098
21,2,scaleST,2,2,0.6931471805599453
21,3,function,3,22,3.091042453358316
21,3,output,1,57,4.04305126783455
21,3,syntaxBL,1,23,3.1354942159291497
21,3,scaleSM,2,3,1.0986122886681098
21,3,scaleST,2,5,1.6094379124341003
21,4,function,5,111,4.709530201312334
21,4,output,0,15,2.70805020110221
21,4,syntaxBL,1,5,1.6094379124341003
21,4,scaleSM,4,4,1.3862943611198906
21,4,scaleST,2,3,1.0986122886681098
21,5,function,3,81,4.394449154672439
21,5,output,0,91,4.51085950651685
21,5,syntaxBL,1,14,2.6390573296152584
21,5,scaleSM,3,3,1.0986122886681098
21,5,scaleST,3,3,1.0986122886681098
21,6,function,1,64,4.1588830833596715
21,6,output,0,70,4.248495242049359
21,6,syntaxBL,1,5,1.6094379124341003
21,6,scaleSM,4,3,1.0986122886681098
21,6,scaleST,3,3,1.0986122886681098
21,7,function,5,17,2.833213344056216
21,7,output,1,85,4.442651256490317
21,7,syntaxBL,1,4,1.3862943611198906
21,7,scaleSM,1,2,0.6931471805599453
21,7,scaleST,1,2,0.6931471805599453
21,8,function,3,73,4.290459441148391
21,8,output,1,62,4.127134385045092
21,8,syntaxBL,1,4,1.3862943611198906
21,8,scaleSM,3,4,1.3862943611198906
21,8,scaleST,3,3,1.0986122886681098
22,1,function,3,48,3.871201010907891
22,1,output,1,35,3.5553480614894135
22,1,syntaxBL,1,5,1.6094379124341003
22,1,scaleSM,2,8,2.0794415416798357
22,1,scaleST,2,3,1.0986122886681098
22,2,function,3,45,3.8066624897703196
22,2,output,1,71,4.2626798770413155
22,2,syntaxBL,0,15,2.70805020110221
22,2,scaleSM,3,3,1.0986122886681098
22,2,scaleST,3,4,1.3862943611198906
22,3,function,3,82,4.406719247264253
22,3,output,1,108,4.68213122712422
22,3,syntaxBL,1,13,2.5649493574615367
22,3,scaleSM,4,3,1.0986122886681098
22,3,scaleST,4,4,1.3862943611198906
22,4,function,5,68,4.219507705176107
22,4,output,1,125,4.8283137373023015
22,4,syntaxBL,1,9,2.1972245773362196
22,4,scaleSM,2,9,2.1972245773362196
22,4,scaleST,2,3,1.0986122886681098
22,5,function,4,39,3.6635616461296463
22,5,output,1,29,3.367295829986474
22,5,syntaxBL,1,72,4.276666119016055
22,5,scaleSM,2,3,1.0986122886681098
22,5,scaleST,2,2,0.6931471805599453
22,6,function,4,34,3.5263605246161616
22,6,output,0,135,4.90527477843843
22,6,syntaxBL,1,6,1.791759469228055
22,6,scaleSM,3,15,2.70805020110221
22,6,scaleST,3,5,1.6094379124341003
22,7,function,5,76,4.330733340286331
22,7,output,1,79,4.3694478524670215
22,7,syntaxBL,1,13,2.5649493574615367
22,7,scaleSM,2,4,1.3862943611198906
22,7,scaleST,2,2,0.6931471805599453
22,8,function,2,99,4.59511985013459
22,8,output,0,132,4.882801922586371
22,8,syntaxBL,1,5,1.6094379124341003
22,8,scaleSM,3,6,1.791759469228055
22,8,scaleST,3,2,0.6931471805599453
23,1,function,5,141,4.948759890378168
23,1,output,1,12,2.4849066497880004
23,1,syntaxBL,1,4,1.3862943611198906
23,1,scaleSM,1,2,0.6931471805599453
23,1,scaleST,1,2,0.6931471805599453
23,2,function,1,18,2.8903717578961645
23,2,output,1,27,3.295836866004329
23,2,syntaxBL,1,7,1.9459101490553132
23,2,scaleSM,3,9,2.1972245773362196
23,2,scaleST,2,3,1.0986122886681098
23,3,function,2,294,5.683579767338681
23,3,output,1,65,4.174387269895637
23,3,syntaxBL,1,14,2.6390573296152584
23,3,scaleSM,5,5,1.6094379124341003
23,3,scaleST,4,6,1.791759469228055
23,4,function,2,127,4.844187086458591
23,4,output,1,45,3.8066624897703196
23,4,syntaxBL,1,11,2.3978952727983707
23,4,scaleSM,2,3,1.0986122886681098
23,4,scaleST,2,3,1.0986122886681098
23,5,function,3,27,3.295836866004329
23,5,output,1,39,3.6635616461296463
23,5,syntaxBL,1,30,3.4011973816621555
23,5,scaleSM,2,10,2.302585092994046
23,5,scaleST,1,3,1.0986122886681098
23,6,function,5,94,4.543294782270004
23,6,output,1,121,4.795790545596741
23,6,syntaxBL,1,8,2.0794415416798357
23,6,scaleSM,3,7,1.9459101490553132
23,6,scaleST,4,7,1.9459101490553132
23,7,function,5,57,4.04305126783455
23,7,output,1,121,4.795790545596741
23,7,syntaxBL,1,6,1.791759469228055
23,7,scaleSM,1,3,1.0986122886681098
23,7,scaleST,1,2,0.6931471805599453
23,8,function,5,68,4.219507705176107
23,8,output,0,121,4.795790545596741
23,8,syntaxBL,1,5,1.6094379124341003
23,8,scaleSM,2,3,1.0986122886681098
23,8,scaleST,1,3,1.0986122886681098
24,1,function,4,45,3.8066624897703196
24,1,output,1,28,3.332204510175204
24,1,syntaxBL,1,9,2.1972245773362196
24,1,scaleSM,2,2,0.6931471805599453
24,1,scaleST,2,1,0.0
24,2,function,3,46,3.828641396489095
24,2,output,1,108,4.68213122712422
24,2,syntaxBL,1,12,2.4849066497880004
24,2,scaleSM,3,3,1.0986122886681098
24,2,scaleST,3,2,0.6931471805599453
24,3,function,2,79,4.3694478524670215
24,3,output,1,114,4.736198448394496
24,3,syntaxBL,1,50,3.912023005428146
24,3,scaleSM,4,3,1.0986122886681098
24,3,scaleST,3,2,0.6931471805599453
24,4,function,3,38,3.6375861597263857
24,4,output,1,88,4.477336814478207
24,4,syntaxBL,1,13,2.5649493574615367
24,4,scaleSM,2,3,1.0986122886681098
24,4,scaleST,2,3,1.0986122886681098
24,5,function,3,29,3.367295829986474
24,5,output,1,126,4.836281906951478
24,5,syntaxBL,1,20,2.995732273553991
24,5,scaleSM,3,4,1.3862943611198906
24,5,scaleST,3,2,0.6931471805599453
24,6,function,3,137,4.919980925828125
24,6,output,0,197,5.2832037287379885
24,6,syntaxBL,1,13,2.5649493574615367
24,6,scaleSM,3,7,1.9459101490553132
24,6,scaleST,3,5,1.6094379124341003
24,7,function,5,102,4.624972813284271
24,7,output,1,155,5.043425116919247
24,7,syntaxBL,0,10,2.302585092994046
24,7,scaleSM,4,2,0.6931471805599453
24,7,scaleST,3,1,0.0
24,8,function,3,49,3.8918202981106265
24,8,output,0,148,4.997212273764115
24,8,syntaxBL,1,5,1.6094379124341003
24,8,scaleSM,4,3,1.0986122886681098
24,8,scaleST,4,2,0.6931471805599453
25,1,function,5,101,4.61512051684126
25,1,output,1,23,3.1354942159291497
25,1,syntaxBL,1,8,2.0794415416798357
25,1,scaleSM,1,5,1.6094379124341003
25,1,scaleST,1,2,0.6931471805599453
25,2,function,5,120,4.787491742782046
25,2,output,1,98,4.584967478670572
25,2,syntaxBL,1,11,2.3978952727983707
25,2,scaleSM,3,5,1.6094379124341003
25,2,scaleST,4,9,2.1972245773362196
25,3,function,3,229,5.43372200355424
25,3,output,1,73,4.290459441148391
25,3,syntaxBL,1,18,2.8903717578961645
25,3,scaleSM,4,4,1.3862943611198906
25,3,scaleST,5,2,0.6931471805599453
25,4,function,3,209,5.342334251964811
25,4,output,1,61,4.110873864173311
25,4,syntaxBL,1,8,2.0794415416798357
25,4,scaleSM,2,5,1.6094379124341003
25,4,scaleST,2,3,1.0986122886681098
25,5,function,5,101,4.61512051684126
25,5,output,1,55,4.007333185232471
25,5,syntaxBL,1,16,2.772588722239781
25,5,scaleSM,3,9,2.1972245773362196
25,5,scaleST,2,6,1.791759469228055
25,6,function,5,92,4.5217885770490405
25,6,output,0,40,3.6888794541139363
25,6,syntaxBL,1,9,2.1972245773362196
25,6,scaleSM,4,5,1.6094379124341003
25,6,scaleST,4,5,1.6094379124341003
25,7,function,5,224,5.4116460518550396
25,7,output,1,48,3.871201010907891
25,7,syntaxBL,1,17,2.833213344056216
25,7,scaleSM,1,4,1.3862943611198906
25,7,scaleST,1,2,0.6931471805599453
25,8,function,5,317,5.75890177387728
25,8,output,1,73,4.290459441148391
25,8,syntaxBL,1,7,1.9459101490553132
25,8,scaleSM,4,9,2.1972245773362196
25,8,scaleST,3,7,1.9459101490553132
26,1,function,5,106,4.663439094112067
26,1,output,1,80,4.382026634673881
26,1,syntaxBL,1,8,2.0794415416798357
26,1,scaleSM,2,3,1.0986122886681098
26,1,scaleST,2,4,1.3862943611198906
26,2,function,5,69,4.23410650459726
26,2,output,1,47,3.8501476017100584
26,2,syntaxBL,1,9,2.1972245773362196
26,2,scaleSM,3,15,2.70805020110221
26,2,scaleST,2,4,1.3862943611198906
26,3,function,3,100,4.605170185988092
26,3,output,1,179,5.187385805840755
26,3,syntaxBL,1,31,3.4339872044851463
26,3,scaleSM,3,7,1.9459101490553132
26,3,scaleST,3,5,1.6094379124341003
26,4,function,3,168,5.123963979403259
26,4,output,1,40,3.6888794541139363
26,4,syntaxBL,1,16,2.772588722239781
26,4,scaleSM,3,6,1.791759469228055
26,4,scaleST,2,8,2.0794415416798357
26,5,function,4,89,4.48863636973214
26,5,output,1,71,4.2626798770413155
26,5,syntaxBL,1,17,2.833213344056216
26,5,scaleSM,3,11,2.3978952727983707
26,5,scaleST,2,8,2.0794415416798357
26,6,function,2,56,4.02535169073515
26,6,output,1,130,4.867534450455582
26,6,syntaxBL,1,11,2.3978952727983707
26,6,scaleSM,4,3,1.0986122886681098
26,6,scaleST,3,3,1.0986122886681098
26,7,function,5,67,4.204692619390966
26,7,output,1,116,4.7535901911063645
26,7,syntaxBL,1,21,3.044522437723423
26,7,scaleSM,2,4,1.3862943611198906
26,7,scaleST,2,2,0.6931471805599453
26,8,function,4,168,5.123963979403259
26,8,output,1,156,5.049856007249537
26,8,syntaxBL,1,7,1.9459101490553132
26,8,scaleSM,4,3,1.0986122886681098
26,8,scaleST,3,2,0.6931471805599453
27,1,function,3,84,4.430816798843313
27,1,output,1,164,5.099866427824199
27,1,syntaxBL,1,19,2.9444389791664403
27,1,scaleSM,3,4,1.3862943611198906
27,1,scaleST,3,2,0.6931471805599453
27,2,function,2,55,4.007333185232471
27,2,output,1,127,4.844187086458591
27,2,syntaxBL,1,10,2.302585092994046
27,2,scaleSM,2,21,3.044522437723423
27,2,scaleST,3,3,1.0986122886681098
27,3,function,1,96,4.564348191467836
27,3,output,0,174,5.159055299214529
27,3,syntaxBL,1,27,3.295836866004329
27,3,scaleSM,4,3,1.0986122886681098
27,3,scaleST,3,5,1.6094379124341003
27,4,function,2,61,4.110873864173311
27,4,output,0,332,5.805134968916488
27,4,syntaxBL,1,10,2.302585092994046
27,4,scaleSM,5,3,1.0986122886681098
27,4,scaleST,4,3,1.0986122886681098
27,5,function,2,183,5.209486152841421
27,5,output,1,64,4.1588830833596715
27,5,syntaxBL,1,15,2.70805020110221
27,5,scaleSM,2,2,0.6931471805599453
27,5,scaleST,4,4,1.3862943611198906
27,6,function,2,136,4.912654885736052
27,6,output,0,106,4.663439094112067
27,6,syntaxBL,1,19,2.9444389791664403
27,6,scaleSM,4,4,1.3862943611198906
27,6,scaleST,4,3,1.0986122886681098
27,7,function,1,149,5.003946305945459
27,7,output,1,190,5.247024072160486
27,7,syntaxBL,0,15,2.70805020110221
27,7,scaleSM,3,3,1.0986122886681098
27,7,scaleST,2,2,0.6931471805599453
27,8,function,1,56,4.02535169073515
27,8,output,0,298,5.697093486505405
27,8,syntaxBL,1,9,2.1972245773362196
27,8,scaleSM,4,3,1.0986122886681098
27,8,scaleST,4,10,2.302585092994046
28,1,function,3,21,3.044522437723423
28,1,output,1,79,4.3694478524670215
28,1,syntaxBL,1,10,2.302585092994046
28,1,scaleSM,2,3,1.0986122886681098
28,1,scaleST,2,4,1.3862943611198906
28,2,function,1,40,3.6888794541139363
28,2,output,0,186,5.225746673713202
28,2,syntaxBL,1,37,3.6109179126442243
28,2,scaleSM,2,7,1.9459101490553132
28,2,scaleST,3,5,1.6094379124341003
28,3,function,4,109,4.6913478822291435
28,3,output,1,53,3.970291913552122
28,3,syntaxBL,1,19,2.9444389791664403
28,3,scaleSM,4,3,1.0986122886681098
28,3,scaleST,4,3,1.0986122886681098
28,4,function,4,70,4.248495242049359
28,4,output,1,263,5.572154032177765
28,4,syntaxBL,1,16,2.772588722239781
28,4,scaleSM,2,5,1.6094379124341003
28,4,scaleST,2,5,1.6094379124341003
28,5,function,4,46,3.828641396489095
28,5,output,1,59,4.07753744390572
28,5,syntaxBL,1,36,3.58351893845611
28,5,scaleSM,3,7,1.9459101490553132
28,5,scaleST,3,5,1.6094379124341003
28,6,function,3,66,4.189654742026425
28,6,output,0,358,5.8805329864007
28,6,syntaxBL,1,11,2.3978952727983707
28,6,scaleSM,3,4,1.3862943611198906
28,6,scaleST,3,8,2.0794415416798357
28,7,function,5,86,4.454347296253507
28,7,output,1,137,4.919980925828125
28,7,syntaxBL,1,9,2.1972245773362196
28,7,scaleSM,2,3,1.0986122886681098
28,7,scaleST,2,2,0.6931471805599453
28,8,function,3,102,4.624972813284271
28,8,output,1,585,6.371611847231857
28,8,syntaxBL,1,7,1.9459101490553132
28,8,scaleSM,3,3,1.0986122886681098
28,8,scaleST,3,3,1.0986122886681098
29,1,function,3,132,4.882801922586371
29,1,output,1,62,4.127134385045092
29,1,syntaxBL,1,8,2.0794415416798357
29,1,scaleSM,2,4,1.3862943611198906
29,1,scaleST,2,4,1.3862943611198906
29,2,function,3,158,5.062595033026967
29,2,output,1,121,4.795790545596741
29,2,syntaxBL,0,16,2.772588722239781
29,2,scaleSM,3,3,1.0986122886681098
29,2,scaleST,4,7,1.9459101490553132
29,3,function,3,206,5.327876168789581
29,3,output,1,126,4.836281906951478
29,3,syntaxBL,1,31,3.4339872044851463
29,3,scaleSM,4,5,1.6094379124341003
29,3,scaleST,4,4,1.3862943611198906
29,4,function,3,121,4.795790545596741
29,4,output,0,135,4.90527477843843
29,4,syntaxBL,1,15,2.70805020110221
29,4,scaleSM,2,4,1.3862943611198906
29,4,scaleST,2,10,2.302585092994046
29,5,function,5,147,4.990432586778736
29,5,output,1,112,4.718498871295094
29,5,syntaxBL,1,35,3.5553480614894135
29,5,scaleSM,3,17,2.833213344056216
29,5,scaleST,3,5,1.6094379124341003
29,6,function,5,82,4.406719247264253
29,6,output,0,121,4.795790545596741
29,6,syntaxBL,1,8,2.0794415416798357
29,6,scaleSM,4,4,1.3862943611198906
29,6,scaleST,3,11,2.3978952727983707
29,7,function,3,268,5.5909869805108565
29,7,output,1,184,5.214935757608986
29,7,syntaxBL,1,8,2.0794415416798357
29,7,scaleSM,4,4,1.3862943611198906
29,7,scaleST,2,12,2.4849066497880004
29,8,function,5,206,5.327876168789581
29,8,output,0,213,5.3612921657094255
29,8,syntaxBL,1,19,2.9444389791664403
29,8,scaleSM,5,2,0.6931471805599453
29,8,scaleST,4,7,1.9459101490553132
30,1,function,5,113,4.727387818712341
30,1,output,1,34,3.5263605246161616
30,1,syntaxBL,1,6,1.791759469228055
30,1,scaleSM,1,3,1.0986122886681098
30,1,scaleST,1,2,0.6931471805599453
30,2,function,5,112,4.718498871295094
30,2,output,1,9,2.1972245773362196
30,2,syntaxBL,1,5,1.6094379124341003
30,2,scaleSM,4,3,1.0986122886681098
30,2,scaleST,3,2,0.6931471805599453
30,3,function,4,190,5.247024072160486
30,3,output,1,17,2.833213344056216
30,3,syntaxBL,1,6,1.791759469228055
30,3,scaleSM,4,4,1.3862943611198906
30,3,scaleST,4,4,1.3862943611198906
30,4,function,3,56,4.02535169073515
30,4,output,1,130,4.867534450455582
30,4,syntaxBL,1,4,1.3862943611198906
30,4,scaleSM,4,3,1.0986122886681098
30,4,scaleST,3,3,1.0986122886681098
30,5,function,3,21,3.044522437723423
30,5,output,1,46,3.828641396489095
30,5,syntaxBL,1,13,2.5649493574615367
30,5,scaleSM,2,3,1.0986122886681098
30,5,scaleST,2,2,0.6931471805599453
30,6,function,5,109,4.6913478822291435
30,6,output,1,137,4.919980925828125
30,6,syntaxBL,1,5,1.6094379124341003
30,6,scaleSM,5,3,1.0986122886681098
30,6,scaleST,5,2,0.6931471805599453
30,7,function,5,45,3.8066624897703196
30,7,output,1,40,3.6888794541139363
30,7,syntaxBL,1,4,1.3862943611198906
30,7,scaleSM,2,4,1.3862943611198906
30,7,scaleST,2,8,2.0794415416798357
30,8,function,4,133,4.890349128221754
30,8,output,1,176,5.170483995038151
30,8,syntaxBL,1,5,1.6094379124341003
30,8,scaleSM,3,2,0.6931471805599453
30,8,scaleST,3,5,1.6094379124341003
31,1,function,5,34,3.5263605246161616
31,1,output,1,339,5.82600010738045
31,1,syntaxBL,0,2,0.6931471805599453
31,1,scaleSM,4,3,1.0986122886681098
31,1,scaleST,4,2,0.6931471805599453
31,2,function,1,36,3.58351893845611
31,2,output,0,6,1.791759469228055
31,2,syntaxBL,0,3,1.0986122886681098
31,2,scaleSM,4,3,1.0986122886681098
31,2,scaleST,5,2,0.6931471805599453
31,3,function,2,122,4.804021044733257
31,3,output,1,37,3.6109179126442243
31,3,syntaxBL,0,6,1.791759469228055
31,3,scaleSM,3,3,1.0986122886681098
31,3,scaleST,4,4,1.3862943611198906
31,4,function,5,33,3.4965075614664802
31,4,output,0,6,1.791759469228055
31,4,syntaxBL,1,3,1.0986122886681098
31,4,scaleSM,5,3,1.0986122886681098
31,4,scaleST,5,2,0.6931471805599453
31,5,function,5,31,3.4339872044851463
31,5,output,1,180,5.19295685089021
31,5,syntaxBL,1,3,1.0986122886681098
31,5,scaleSM,5,3,1.0986122886681098
31,5,scaleST,5,3,1.0986122886681098
31,6,function,5,232,5.44673737166631
31,6,output,0,28,3.332204510175204
31,6,syntaxBL,1,9,2.1972245773362196
31,6,scaleSM,5,6,1.791759469228055
31,6,scaleST,5,3,1.0986122886681098
31,7,function,5,51,3.9318256327243257
31,7,output,1,21,3.044522437723423
31,7,syntaxBL,1,5,1.6094379124341003
31,7,scaleSM,2,3,1.0986122886681098
31,7,scaleST,1,3,1.0986122886681098
31,8,function,5,34,3.5263605246161616
31,8,output,0,5,1.6094379124341003
31,8,syntaxBL,0,3,1.0986122886681098
31,8,scaleSM,5,3,1.0986122886681098
31,8,scaleST,3,2,0.6931471805599453
32,1,function,5,121,4.795790545596741
32,1,output,1,12,2.4849066497880004
32,1,syntaxBL,1,5,1.6094379124341003
32,1,scaleSM,1,2,0.6931471805599453
32,1,scaleST,1,2,0.6931471805599453
32,2,function,3,148,4.997212273764115
32,2,output,1,18,2.8903717578961645
32,2,syntaxBL,0,6,1.791759469228055
32,2,scaleSM,2,2,0.6931471805599453
32,2,scaleST,1,3,1.0986122886681098
32,3,function,1,117,4.762173934797756
32,3,output,1,54,3.9889840465642745
32,3,syntaxBL,1,18,2.8903717578961645
32,3,scaleSM,4,2,0.6931471805599453
32,3,scaleST,2,3,1.0986122886681098
32,4,function,5,223,5.407171771460119
32,4,output,1,69,4.23410650459726
32,4,syntaxBL,1,9,2.1972245773362196
32,4,scaleSM,1,4,1.3862943611198906
32,4,scaleST,1,2,0.6931471805599453
32,5,function,3,156,5.049856007249537
32,5,output,1,58,4.060443010546419
32,5,syntaxBL,1,17,2.833213344056216
32,5,scaleSM,3,4,1.3862943611198906
32,5,scaleST,3,4,1.3862943611198906
32,6,function,5,17,2.833213344056216
32,6,output,0,293,5.680172609017068
32,6,syntaxBL,1,5,1.6094379124341003
32,6,scaleSM,4,3,1.0986122886681098
32,6,scaleST,3,4,1.3862943611198906
32,7,function,5,56,4.02535169073515
32,7,output,1,79,4.3694478524670215
32,7,syntaxBL,1,6,1.791759469228055
32,7,scaleSM,2,2,0.6931471805599453
32,7,scaleST,2,2,0.6931471805599453
32,8,function,4,245,5.501258210544727
32,8,output,0,137,4.919980925828125
32,8,syntaxBL,1,6,1.791759469228055
32,8,scaleSM,4,44,3.784189633918261
32,8,scaleST,4,10,2.302585092994046
33,1,function,5,122,4.804021044733257
33,1,output,1,19,2.9444389791664403
33,1,syntaxBL,1,4,1.3862943611198906
33,1,scaleSM,1,9,2.1972245773362196
33,1,scaleST,1,15,2.70805020110221
33,2,function,3,98,4.584967478670572
33,2,output,1,59,4.07753744390572
33,2,syntaxBL,1,13,2.5649493574615367
33,2,scaleSM,3,5,1.6094379124341003
33,2,scaleST,2,7,1.9459101490553132
